block_id,drug_row,drug_col,conc_r,conc_C,response,conc_r_unit,conc_c_unit,cell
155,Dinaciclib,Dactolisib,30,0.1,97.14352343196,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,30,0.3,96.172645024962,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,30,1,85.3502063116615,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,30,3,73.7424982985832,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,30,10,56.1039220632118,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,30,30,44.210661577487,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,30,100,43.93367567902,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,100,0,41.3494258015696,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,100,0.1,48.199829620358,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,100,0.3,39.4105245123002,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,100,1,44.7617778496947,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,100,3,35.4784669639585,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,100,10,19.9901008476149,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,100,30,16.923267291392,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,100,100,16.5320604038664,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,300,0,14.9757994279432,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,300,0.1,14.0363317929364,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,300,0.3,15.1414198620782,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,300,1,14.9529552301315,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,300,3,14.1933856528919,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,300,10,12.9940652677768,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,300,30,11.4977703111094,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,300,100,11.9232434953526,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,1000,0,12.1402633745639,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,1000,0.1,11.8604219513704,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,1000,0.3,11.5234700336476,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,1000,1,13.1025752073825,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,1000,3,11.7576230612177,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,1000,10,12.896977427077,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,1000,30,11.0979968494044,nM,nM,MDAMB231
155,Dinaciclib,Dactolisib,1000,100,11.0979968494044,nM,nM,MDAMB231
156,TAK-901,Dactolisib,0,0,110.915719187698,nM,nM,MDAMB231
156,TAK-901,Dactolisib,0,0.1,104.53362142405,nM,nM,MDAMB231
156,TAK-901,Dactolisib,0,0.3,104.739219204356,nM,nM,MDAMB231
156,TAK-901,Dactolisib,0,1,100.104702573304,nM,nM,MDAMB231
156,TAK-901,Dactolisib,0,3,88.0972210985204,nM,nM,MDAMB231
156,TAK-901,Dactolisib,0,10,64.5248644815557,nM,nM,MDAMB231
156,TAK-901,Dactolisib,0,30,55.6784488789686,nM,nM,MDAMB231
156,TAK-901,Dactolisib,0,100,46.0496195013302,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1,0,105.193247635863,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1,0.1,108.371446656418,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1,0.3,102.349145008305,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1,1,100.161813067833,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1,3,87.4461614608864,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1,10,69.1422479642488,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1,30,56.3951855853112,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1,100,46.1609849656623,nM,nM,MDAMB231
156,TAK-901,Dactolisib,3,0,102.426244175919,nM,nM,MDAMB231
156,TAK-901,Dactolisib,3,0.1,107.871729829287,nM,nM,MDAMB231
156,TAK-901,Dactolisib,3,0.3,104.627853740023,nM,nM,MDAMB231
156,TAK-901,Dactolisib,3,1,99.3222887982524,nM,nM,MDAMB231
156,TAK-901,Dactolisib,3,3,82.9515655414313,nM,nM,MDAMB231
156,TAK-901,Dactolisib,3,10,67.0091709935798,nM,nM,MDAMB231
156,TAK-901,Dactolisib,3,30,55.5014063459278,nM,nM,MDAMB231
156,TAK-901,Dactolisib,3,100,45.378571190611,nM,nM,MDAMB231
156,TAK-901,Dactolisib,10,0,105.267491278752,nM,nM,MDAMB231
156,TAK-901,Dactolisib,10,0.1,100.598708350982,nM,nM,MDAMB231
156,TAK-901,Dactolisib,10,0.3,102.794606865633,nM,nM,MDAMB231
156,TAK-901,Dactolisib,10,1,95.6700726731043,nM,nM,MDAMB231
156,TAK-901,Dactolisib,10,3,81.769378304675,nM,nM,MDAMB231
156,TAK-901,Dactolisib,10,10,67.877250510425,nM,nM,MDAMB231
156,TAK-901,Dactolisib,10,30,55.5470947415512,nM,nM,MDAMB231
156,TAK-901,Dactolisib,10,100,44.4276814566983,nM,nM,MDAMB231
156,TAK-901,Dactolisib,30,0,90.2017428219247,nM,nM,MDAMB231
156,TAK-901,Dactolisib,30,0.1,88.1943089392202,nM,nM,MDAMB231
156,TAK-901,Dactolisib,30,0.3,90.8299582617469,nM,nM,MDAMB231
156,TAK-901,Dactolisib,30,1,83.454137893289,nM,nM,MDAMB231
156,TAK-901,Dactolisib,30,3,73.7367872491302,nM,nM,MDAMB231
156,TAK-901,Dactolisib,30,10,56.2124320028175,nM,nM,MDAMB231
156,TAK-901,Dactolisib,30,30,51.4694054321599,nM,nM,MDAMB231
156,TAK-901,Dactolisib,30,100,42.3488594558322,nM,nM,MDAMB231
156,TAK-901,Dactolisib,100,0,77.0491959318291,nM,nM,MDAMB231
156,TAK-901,Dactolisib,100,0.1,75.7242324587496,nM,nM,MDAMB231
156,TAK-901,Dactolisib,100,0.3,74.1508383344676,nM,nM,MDAMB231
156,TAK-901,Dactolisib,100,1,69.2564689533074,nM,nM,MDAMB231
156,TAK-901,Dactolisib,100,3,71.7407754653315,nM,nM,MDAMB231
156,TAK-901,Dactolisib,100,10,46.9748095127047,nM,nM,MDAMB231
156,TAK-901,Dactolisib,100,30,42.9142533516722,nM,nM,MDAMB231
156,TAK-901,Dactolisib,100,100,37.8628301105564,nM,nM,MDAMB231
156,TAK-901,Dactolisib,300,0,65.4129326714861,nM,nM,MDAMB231
156,TAK-901,Dactolisib,300,0.1,63.6282297174458,nM,nM,MDAMB231
156,TAK-901,Dactolisib,300,0.3,63.1884789095703,nM,nM,MDAMB231
156,TAK-901,Dactolisib,300,1,56.246698299535,nM,nM,MDAMB231
156,TAK-901,Dactolisib,300,3,42.8371541840576,nM,nM,MDAMB231
156,TAK-901,Dactolisib,300,10,32.0004378471247,nM,nM,MDAMB231
156,TAK-901,Dactolisib,300,30,25.4841304213327,nM,nM,MDAMB231
156,TAK-901,Dactolisib,300,100,20.4612624274816,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1000,0,27.5486747985665,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1000,0.1,29.7074514917737,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1000,0.3,27.4944198287637,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1000,1,26.1123458611549,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1000,3,17.1402871706033,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1000,10,12.7856119627449,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1000,30,9.9158096126481,nM,nM,MDAMB231
156,TAK-901,Dactolisib,1000,100,9.9158096126481,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0,0,92.1834819333646,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0,0.1,97.6372595025809,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0,0.3,97.1586109807602,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0,1,89.4833411543876,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0,3,77.8944157672454,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0,10,64.3655560769592,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0,30,54.0323791647114,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0,100,49.7132801501642,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.03,0,105.025340215861,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.03,0.1,108.381511027687,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.03,0.3,105.957297043641,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.03,1,96.4941342092914,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.03,3,87.622243078367,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.03,10,66.068981698733,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.03,30,57.3040825903332,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.03,100,52.6133270764899,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.1,0,100.452839042703,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.1,0.1,98.2932895354294,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.1,0.3,99.9206945096199,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.1,1,99.5828249648053,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.1,3,81.6278742374472,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.1,10,68.9014547160957,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.1,30,57.1407789770061,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.1,100,54.0351947442515,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.3,0,98.6480525574848,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.3,0.1,104.338338808071,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.3,0.3,103.305021116847,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.3,1,101.601595495073,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.3,3,87.4786485218207,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.3,10,66.1956827780385,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.3,30,56.0652275926795,nM,nM,MDAMB231
157,Trametinib,Dactolisib,0.3,100,51.0957297043642,nM,nM,MDAMB231
157,Trametinib,Dactolisib,1,0,88.8498357578602,nM,nM,MDAMB231
157,Trametinib,Dactolisib,1,0.1,87.1126231816049,nM,nM,MDAMB231
157,Trametinib,Dactolisib,1,0.3,91.5387142186767,nM,nM,MDAMB231
157,Trametinib,Dactolisib,1,1,80.284842796809,nM,nM,MDAMB231
157,Trametinib,Dactolisib,1,3,72.3561708118254,nM,nM,MDAMB231
157,Trametinib,Dactolisib,1,10,62.5185358986391,nM,nM,MDAMB231
157,Trametinib,Dactolisib,1,30,46.0783669638667,nM,nM,MDAMB231
157,Trametinib,Dactolisib,1,100,46.0502111684655,nM,nM,MDAMB231
157,Trametinib,Dactolisib,3,0,70.7850774284374,nM,nM,MDAMB231
157,Trametinib,Dactolisib,3,0.1,76.4838104176443,nM,nM,MDAMB231
157,Trametinib,Dactolisib,3,0.3,74.9127170342562,nM,nM,MDAMB231
157,Trametinib,Dactolisib,3,1,66.3730642890662,nM,nM,MDAMB231
157,Trametinib,Dactolisib,3,3,63.2646644767715,nM,nM,MDAMB231
157,Trametinib,Dactolisib,3,10,41.860628812764,nM,nM,MDAMB231
157,Trametinib,Dactolisib,3,30,39.4645706241201,nM,nM,MDAMB231
157,Trametinib,Dactolisib,3,100,35.376349131863,nM,nM,MDAMB231
157,Trametinib,Dactolisib,10,0,51.5405912717034,nM,nM,MDAMB231
157,Trametinib,Dactolisib,10,0.1,52.1909901454716,nM,nM,MDAMB231
157,Trametinib,Dactolisib,10,0.3,56.0201783200375,nM,nM,MDAMB231
157,Trametinib,Dactolisib,10,1,51.1295166588456,nM,nM,MDAMB231
157,Trametinib,Dactolisib,10,3,43.1811356170812,nM,nM,MDAMB231
157,Trametinib,Dactolisib,10,10,30.7785077428437,nM,nM,MDAMB231
157,Trametinib,Dactolisib,10,30,25.4289066166119,nM,nM,MDAMB231
157,Trametinib,Dactolisib,10,100,28.892069450962,nM,nM,MDAMB231
157,Trametinib,Dactolisib,30,0,44.4791177850774,nM,nM,MDAMB231
157,Trametinib,Dactolisib,30,0.1,44.2003754106054,nM,nM,MDAMB231
157,Trametinib,Dactolisib,30,0.3,42.854528390427,nM,nM,MDAMB231
157,Trametinib,Dactolisib,30,1,40.0192397935242,nM,nM,MDAMB231
157,Trametinib,Dactolisib,30,3,34.568277803848,nM,nM,MDAMB231
157,Trametinib,Dactolisib,30,10,23.3172219615204,nM,nM,MDAMB231
157,Trametinib,Dactolisib,30,30,20.4199906147349,nM,nM,MDAMB231
157,Trametinib,Dactolisib,30,100,20.4199906147349,nM,nM,MDAMB231
158,Teniposide,Dactolisib,0,0,98.0877522290005,nM,nM,MDAMB231
158,Teniposide,Dactolisib,0,0.1,96.8742374472079,nM,nM,MDAMB231
158,Teniposide,Dactolisib,0,0.3,101.328484279681,nM,nM,MDAMB231
158,Teniposide,Dactolisib,0,1,93.5236977944627,nM,nM,MDAMB231
158,Teniposide,Dactolisib,0,3,85.1923979352417,nM,nM,MDAMB231
158,Teniposide,Dactolisib,0,10,69.6306898169873,nM,nM,MDAMB231
158,Teniposide,Dactolisib,0,30,56.7719380572501,nM,nM,MDAMB231
158,Teniposide,Dactolisib,0,100,50.1018301267011,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1,0,103.212106992023,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1,0.1,106.140309713749,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1,0.3,103.431722196152,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1,1,98.7240732050681,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1,3,92.1496949788832,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1,10,76.3486625997184,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1,30,55.7189113092445,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1,100,53.8718911309245,nM,nM,MDAMB231
158,Teniposide,Dactolisib,3,0,107.30032848428,nM,nM,MDAMB231
158,Teniposide,Dactolisib,3,0.1,114.136555607696,nM,nM,MDAMB231
158,Teniposide,Dactolisib,3,0.3,105.906616611919,nM,nM,MDAMB231
158,Teniposide,Dactolisib,3,1,102.187236039418,nM,nM,MDAMB231
158,Teniposide,Dactolisib,3,3,88.0980760206476,nM,nM,MDAMB231
158,Teniposide,Dactolisib,3,10,72.7813233223839,nM,nM,MDAMB231
158,Teniposide,Dactolisib,3,30,57.6954481464101,nM,nM,MDAMB231
158,Teniposide,Dactolisib,3,100,52.869544814641,nM,nM,MDAMB231
158,Teniposide,Dactolisib,10,0,107.922571562647,nM,nM,MDAMB231
158,Teniposide,Dactolisib,10,0.1,111.748944157672,nM,nM,MDAMB231
158,Teniposide,Dactolisib,10,0.3,109.344439230408,nM,nM,MDAMB231
158,Teniposide,Dactolisib,10,1,105.101360863444,nM,nM,MDAMB231
158,Teniposide,Dactolisib,10,3,90.5504458000939,nM,nM,MDAMB231
158,Teniposide,Dactolisib,10,10,75.9516658845612,nM,nM,MDAMB231
158,Teniposide,Dactolisib,10,30,57.670107930549,nM,nM,MDAMB231
158,Teniposide,Dactolisib,10,100,56.493195682778,nM,nM,MDAMB231
158,Teniposide,Dactolisib,30,0,103.488033786954,nM,nM,MDAMB231
158,Teniposide,Dactolisib,30,0.1,105.115438761145,nM,nM,MDAMB231
158,Teniposide,Dactolisib,30,0.3,105.152041295167,nM,nM,MDAMB231
158,Teniposide,Dactolisib,30,1,99.2196152041295,nM,nM,MDAMB231
158,Teniposide,Dactolisib,30,3,86.400281557954,nM,nM,MDAMB231
158,Teniposide,Dactolisib,30,10,69.208352885969,nM,nM,MDAMB231
158,Teniposide,Dactolisib,30,30,58.1149694978883,nM,nM,MDAMB231
158,Teniposide,Dactolisib,30,100,49.9892069450962,nM,nM,MDAMB231
158,Teniposide,Dactolisib,100,0,91.9779446269357,nM,nM,MDAMB231
158,Teniposide,Dactolisib,100,0.1,91.2796809009855,nM,nM,MDAMB231
158,Teniposide,Dactolisib,100,0.3,95.7339277334585,nM,nM,MDAMB231
158,Teniposide,Dactolisib,100,1,92.6790239324261,nM,nM,MDAMB231
158,Teniposide,Dactolisib,100,3,77.5931487564524,nM,nM,MDAMB231
158,Teniposide,Dactolisib,100,10,66.2491787893008,nM,nM,MDAMB231
158,Teniposide,Dactolisib,100,30,55.4880337869545,nM,nM,MDAMB231
158,Teniposide,Dactolisib,100,100,49.4795870483341,nM,nM,MDAMB231
158,Teniposide,Dactolisib,300,0,87.5434068512436,nM,nM,MDAMB231
158,Teniposide,Dactolisib,300,0.1,82.731581417175,nM,nM,MDAMB231
158,Teniposide,Dactolisib,300,0.3,87.900985452839,nM,nM,MDAMB231
158,Teniposide,Dactolisib,300,1,80.7297043641483,nM,nM,MDAMB231
158,Teniposide,Dactolisib,300,3,72.7559831065228,nM,nM,MDAMB231
158,Teniposide,Dactolisib,300,10,66.0436414828719,nM,nM,MDAMB231
158,Teniposide,Dactolisib,300,30,45.160488033787,nM,nM,MDAMB231
158,Teniposide,Dactolisib,300,100,45.8784608165181,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1000,0,64.9033317691225,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1000,0.1,63.2984514312529,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1000,0.3,64.2191459408728,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1000,1,66.9249178789301,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1000,3,67.4880337869545,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1000,10,54.7503519474425,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1000,30,37.6175504458001,nM,nM,MDAMB231
158,Teniposide,Dactolisib,1000,100,37.6175504458001,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,0,0,95.3284842796809,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,0,0.1,98.4312529328954,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,0,0.3,95.2130455185359,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,0,1,87.2646644767715,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,0,3,72.9671515720319,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,0,10,59.4270295635852,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,0,30,49.4401689347724,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,0,100,40.4978883153449,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1,0,104.693101830127,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1,0.1,102.941811356171,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1,0.3,99.1717503519475,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1,1,94.7175035194744,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1,3,80.907085875176,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1,10,66.4969497888315,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1,30,51.2843735335523,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1,100,44.0286250586579,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,3,0,106.117785077428,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,3,0.1,105.748944157672,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,3,0.3,104.484748944158,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,3,1,100.934303144064,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,3,3,80.8930079774754,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,3,10,67.6625997184421,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,3,30,52.5795401220085,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,3,100,45.5912717034256,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,10,0,105.9263256687,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,10,0.1,110.721257625528,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,10,0.3,103.797747536368,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,10,1,106.807602064758,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,10,3,82.4725480994838,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,10,10,67.5358986391366,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,10,30,54.3984045049273,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,10,100,51.900985452839,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,30,0,99.3885499765369,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,30,0.1,105.709526044111,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,30,0.3,101.928202721727,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,30,1,95.3932426091037,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,30,3,82.0079774753637,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,30,10,67.4289066166119,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,30,30,54.5053965274519,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,30,100,47.7648991083998,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,100,0,93.7911778507743,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,100,0.1,96.2491787893008,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,100,0.3,98.8592210229939,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,100,1,86.7803847958705,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,100,3,66.854528390427,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,100,10,67.1867667761614,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,100,30,59.3397465978414,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,100,100,49.4570624120131,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,300,0,84.969967151572,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,300,0.1,87.8052557484749,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,300,0.3,83.8775222900047,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,300,1,80.2707648991084,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,300,3,57.0394181135617,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,300,10,60.6996715157203,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,300,30,54.623650868137,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,300,100,48.2351008916002,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1000,0,62.8986391365556,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1000,0.1,66.6123885499765,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1000,0.3,63.2618488972313,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1000,1,58.5626466447677,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1000,3,55.6879399343032,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1000,10,57.1773815110277,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1000,30,52.2304082590333,nM,nM,MDAMB231
159,Floxuridine,Dactolisib,1000,100,48.2351008916002,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0,0,103.226184889723,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0,0.1,102.299859221023,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0,0.3,98.2538714218677,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0,1,95.376349131863,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0,3,93.1773815110277,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0,10,70.6330361332708,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0,30,62.2200844673862,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0,100,55.4655091506335,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0.3,0,102.184420459878,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0.3,0.1,100.939934303144,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0.3,0.3,107.204598779916,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0.3,1,100.219145940873,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0.3,3,85.9216330361333,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0.3,10,71.2693571093383,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0.3,30,56.7578601595495,nM,nM,MDAMB231
160,Refametinib,Dactolisib,0.3,100,49.8540591271703,nM,nM,MDAMB231
160,Refametinib,Dactolisib,1,0,91.6625997184421,nM,nM,MDAMB231
160,Refametinib,Dactolisib,1,0.1,97.7358047864852,nM,nM,MDAMB231
160,Refametinib,Dactolisib,1,0.3,95.9225715626467,nM,nM,MDAMB231
160,Refametinib,Dactolisib,1,1,94.3768183951197,nM,nM,MDAMB231
160,Refametinib,Dactolisib,1,3,75.3857343969967,nM,nM,MDAMB231
160,Refametinib,Dactolisib,1,10,67.6569685593618,nM,nM,MDAMB231
160,Refametinib,Dactolisib,1,30,52.8639136555608,nM,nM,MDAMB231
160,Refametinib,Dactolisib,1,100,54.6658845612389,nM,nM,MDAMB231
160,Refametinib,Dactolisib,3,0,86.7494134209291,nM,nM,MDAMB231
160,Refametinib,Dactolisib,3,0.1,91.4204598779916,nM,nM,MDAMB231
160,Refametinib,Dactolisib,3,0.3,91.823087752229,nM,nM,MDAMB231
160,Refametinib,Dactolisib,3,1,90.6011262318161,nM,nM,MDAMB231
160,Refametinib,Dactolisib,3,3,75.3068981698733,nM,nM,MDAMB231
160,Refametinib,Dactolisib,3,10,66.6320976067574,nM,nM,MDAMB231
160,Refametinib,Dactolisib,3,30,50.1271703425622,nM,nM,MDAMB231
160,Refametinib,Dactolisib,3,100,50.0173627404974,nM,nM,MDAMB231
160,Refametinib,Dactolisib,10,0,76.2473017362741,nM,nM,MDAMB231
160,Refametinib,Dactolisib,10,0.1,82.568277803848,nM,nM,MDAMB231
160,Refametinib,Dactolisib,10,0.3,78.1365556076959,nM,nM,MDAMB231
160,Refametinib,Dactolisib,10,1,73.3979352416706,nM,nM,MDAMB231
160,Refametinib,Dactolisib,10,3,62.1525105584233,nM,nM,MDAMB231
160,Refametinib,Dactolisib,10,10,51.3603941811356,nM,nM,MDAMB231
160,Refametinib,Dactolisib,10,30,42.2829657437823,nM,nM,MDAMB231
160,Refametinib,Dactolisib,10,100,44.5523228531206,nM,nM,MDAMB231
160,Refametinib,Dactolisib,30,0,61.0037541060535,nM,nM,MDAMB231
160,Refametinib,Dactolisib,30,0.1,63.3603941811356,nM,nM,MDAMB231
160,Refametinib,Dactolisib,30,0.3,63.5884561238855,nM,nM,MDAMB231
160,Refametinib,Dactolisib,30,1,58.9709056780854,nM,nM,MDAMB231
160,Refametinib,Dactolisib,30,3,54.2463632097607,nM,nM,MDAMB231
160,Refametinib,Dactolisib,30,10,39.5349601126232,nM,nM,MDAMB231
160,Refametinib,Dactolisib,30,30,32.6902862505866,nM,nM,MDAMB231
160,Refametinib,Dactolisib,30,100,29.6325668700141,nM,nM,MDAMB231
160,Refametinib,Dactolisib,100,0,52.6696386672924,nM,nM,MDAMB231
160,Refametinib,Dactolisib,100,0.1,53.4016893477241,nM,nM,MDAMB231
160,Refametinib,Dactolisib,100,0.3,51.115438761145,nM,nM,MDAMB231
160,Refametinib,Dactolisib,100,1,44.1778507742844,nM,nM,MDAMB231
160,Refametinib,Dactolisib,100,3,33.1238854997654,nM,nM,MDAMB231
160,Refametinib,Dactolisib,100,10,28.0699202252464,nM,nM,MDAMB231
